"PASSENGERS","ORIGIN_COUNTRY","DEST_COUNTRY","MONTH",
3839.00,"US","MX",1,
3842.00,"US","BM",1,
3842.00,"ES","US",1,
3844.00,"ES","US",1,
3849.00,"US","CA",1,
3851.00,"US","MX",1,
3857.00,"US","ES",1,
3859.00,"US","JP",1,
3859.00,"IS","US",1,
3861.00,"US","CO",1,
3861.00,"US","MX",1,
3864.00,"US","AW",1,
3866.00,"CO","US",1,
3868.00,"JP","US",1,
3870.00,"US","DE",1,
3875.00,"US","CO",1,
3880.00,"KY","US",1,
3881.00,"MX","US",1,
3883.00,"US","MX",1,
3884.00,"US","DO",1,
3885.00,"MX","US",1,
3886.00,"MX","US",1,
3887.00,"CA","US",1,
3889.00,"MX","US",1,
3889.00,"US","CU",1,
3891.00,"CA","US",1,
3894.00,"US","LC",1,
3895.00,"US","CA",1,
3900.00,"CO","US",1,
3903.00,"DE","US",1,
3903.00,"US","DE",1,
3905.00,"CA","US",1,
3907.00,"DO","US",1,
3910.00,"US","MX",1,
3910.00,"US","MX",1,
3911.00,"US","NL",1,
3914.00,"US","PA",1,
3915.00,"MX","US",1,
3917.00,"MX","US",1,
3919.00,"US","CA",1,
3922.00,"US","CO",1,
3922.00,"US","GD",1,
3923.00,"US","LC",1,
3923.00,"US","MX",1,
3924.00,"US","MX",1,
3924.00,"PL","US",1,
3929.00,"CA","US",1,
3936.00,"US","CA",1,
3938.00,"JM","US",1,
3939.00,"US","IL",1,
3940.00,"SX","US",1,
3940.00,"US","MX",1,
3940.00,"US","DE",1,
3947.00,"MX","US",1,
3950.00,"US","HN",1,
3952.00,"US","MX",1,
3956.00,"US","MX",1,
3958.00,"US","EC",1,
3958.00,"US","CA",1,
3960.00,"CA","US",1,
3962.00,"US","NO",1,
3965.00,"US","CR",1,
3967.00,"US","MX",1,
3970.00,"US","DO",1,
3970.00,"US","IT",1,
3973.00,"US","MX",1,
3973.00,"US","IT",1,
3974.00,"US","SG",1,
3975.00,"US","PL",1,
3976.00,"US","NO",1,
3977.00,"US","CA",1,
3980.00,"US","JM",1,
3992.00,"US","HK",1,
3993.00,"CA","US",1,
3998.00,"ET","US",1,
3999.00,"CR","US",1,
4003.00,"US","GB",1,
4003.00,"US","MX",1,
4007.00,"NL","US",1,
4012.00,"US","CH",1,
4012.00,"CA","US",1,
4013.00,"RU","US",1,
4014.00,"CA","US",1,
4015.00,"US","CA",1,
4015.00,"CO","US",1,
4021.00,"US","GB",1,
4023.00,"CA","US",1,
4032.00,"US","MX",1,
4038.00,"IL","US",1,
4038.00,"US","CR",1,
4039.00,"US","JM",1,
4040.00,"US","JP",1,
4040.00,"US","AE",1,
4047.00,"JP","US",1,
4051.00,"US","CA",1,
4054.00,"US","JP",1,
4061.00,"MX","US",1,
4066.00,"US","GB",1,
4072.00,"CR","US",1,
4075.00,"CO","US",1,
4075.00,"US","CA",1,
4076.00,"US","KE",1,
4077.00,"US","CA",1,
4084.00,"GB","US",1,
4087.00,"US","MX",1,
4087.00,"US","CA",1,
4098.00,"US","BR",1,
4100.00,"SG","US",1,
4101.00,"MX","US",1,
4102.00,"US","MX",1,
4107.00,"CA","US",1,
4112.00,"US","MX",1,
4113.00,"US","CA",1,
4114.00,"US","JP",1,
4117.00,"US","AW",1,
4118.00,"US","MX",1,
4122.00,"CA","US",1,
4127.00,"MX","US",1,
4128.00,"JP","US",1,
4129.00,"DO","US",1,
4133.00,"US","FR",1,
4138.00,"CA","US",1,
4139.00,"CO","US",1,
4140.00,"CH","US",1,
4140.00,"NL","US",1,
4143.00,"MX","US",1,
4145.00,"US","MX",1,
4146.00,"SX","US",1,
4147.00,"CN","US",1,
4149.00,"CA","US",1,
4150.00,"US","CA",1,
4152.00,"NI","US",1,
4152.00,"CA","US",1,
4154.00,"US","GB",1,
4155.00,"CA","US",1,
4157.00,"FR","US",1,
4159.00,"US","BS",1,
4159.00,"US","DK",1,
4160.00,"CA","US",1,
4163.00,"DE","US",1,
4165.00,"GB","US",1,
4166.00,"US","DK",1,
4167.00,"DO","US",1,
4167.00,"US","MX",1,
4168.00,"FR","US",1,
4168.00,"DO","US",1,
4168.00,"US","JP",1,
4170.00,"HN","US",1,
4171.00,"CR","US",1,
4171.00,"CA","US",1,
4173.00,"CA","US",1,
4173.00,"US","PA",1,
4173.00,"US","MX",1,
4177.00,"US","CA",1,
4177.00,"MX","US",1,
4180.00,"CH","US",1,
4180.00,"US","MX",1,
4182.00,"CN","US",1,
4197.00,"AW","US",1,
4198.00,"US","JP",1,
4199.00,"US","MX",1,
4204.00,"JM","US",1,
4207.00,"US","CR",1,
4213.00,"NO","US",1,
4215.00,"US","KR",1,
4216.00,"US","MX",1,
4224.00,"US","MX",1,
4226.00,"MX","US",1,
4229.00,"US","PT",1,
4231.00,"TC","US",1,
4231.00,"IT","US",1,
4237.00,"US","AW",1,
4242.00,"MX","US",1,
4243.00,"US","MX",1,
4247.00,"US","HN",1,
4247.00,"US","BR",1,
4249.00,"US","IT",1,
4250.00,"NG","US",1,
4252.00,"EC","US",1,
4257.00,"BR","US",1,
4259.00,"CA","US",1,
4260.00,"US","CA",1,
4261.00,"US","TC",1,
4261.00,"US","CO",1,
4265.00,"US","MX",1,
4266.00,"US","CR",1,
4273.00,"CA","US",1,
4274.00,"US","MX",1,
4275.00,"US","CR",1,
4275.00,"CN","US",1,
4276.00,"US","GB",1,
4277.00,"DO","US",1,
4279.00,"GY","US",1,
4280.00,"FR","US",1,
4281.00,"CA","US",1,
4283.00,"PE","US",1,
4283.00,"CO","US",1,
4285.00,"JM","US",1,
4286.00,"US","CU",1,
4286.00,"US","CA",1,
4287.00,"MX","US",1,
4288.00,"US","DE",1,
4292.00,"US","IE",1,
4296.00,"US","BR",1,
4298.00,"JP","US",1,
4300.00,"LC","US",1,
4310.00,"CN","US",1,
4312.00,"US","UA",1,
4313.00,"DK","US",1,
4316.00,"US","CA",1,
4318.00,"US","BR",1,
4319.00,"US","CA",1,
4327.00,"US","CN",1,
4328.00,"US","CR",1,
4330.00,"MX","US",1,
4337.00,"US","MX",1,
4338.00,"GB","US",1,
4342.00,"US","CA",1,
4343.00,"US","CA",1,
4344.00,"PT","US",1,
4345.00,"US","CA",1,
4347.00,"CO","US",1,
4347.00,"US","MX",1,
4347.00,"US","SE",1,
4347.00,"US","GB",1,
4348.00,"US","MX",1,
4349.00,"MX","US",1,
4349.00,"US","MX",1,
4350.00,"LC","US",1,
4351.00,"SG","US",1,
4352.00,"US","CA",1,
4353.00,"CA","US",1,
4354.00,"GY","US",1,
4354.00,"AE","US",1,
4354.00,"GB","US",1,
4354.00,"AU","US",1,
4357.00,"CA","US",1,
4364.00,"US","TC",1,
4369.00,"FR","US",1,
4372.00,"US","CN",1,
4376.00,"US","TC",1,
4380.00,"DE","US",1,
4380.00,"CA","US",1,
4383.00,"NZ","US",1,
4385.00,"US","MX",1,
4389.00,"TW","US",1,
4401.00,"US","DE",1,
4401.00,"US","DE",1,
4403.00,"US","IE",1,
4409.00,"BR","US",1,
4410.00,"IS","US",1,
4412.00,"CU","US",1,
4412.00,"MX","US",1,
4414.00,"US","MX",1,
4415.00,"JP","US",1,
4415.00,"IE","US",1,
4421.00,"JM","US",1,
4421.00,"US","MX",1,
4422.00,"BR","US",1,
4422.00,"DO","US",1,
4423.00,"US","MX",1,
4424.00,"MX","US",1,
4428.00,"BS","US",1,
4430.00,"MX","US",1,
4431.00,"CA","US",1,
4432.00,"DE","US",1,
4433.00,"CR","US",1,
4437.00,"PA","US",1,
4444.00,"MX","US",1,
4447.00,"DO","US",1,
4448.00,"JM","US",1,
4450.00,"US","JP",1,
4452.00,"US","MX",1,
4453.00,"JM","US",1,
4458.00,"HN","US",1,
4462.00,"US","CH",1,
4462.00,"MX","US",1,
4464.00,"US","DK",1,
4465.00,"MX","US",1,
4467.00,"CA","US",1,
4467.00,"CN","US",1,
4469.00,"MX","US",1,
4470.00,"SE","US",1,
4473.00,"US","JM",1,
4473.00,"PT","US",1,
4475.00,"NZ","US",1,
4481.00,"CR","US",1,
4482.00,"DO","US",1,
4483.00,"US","BE",1,
4486.00,"CA","US",1,
4491.00,"US","CO",1,
4491.00,"US","GB",1,
4496.00,"MX","US",1,
4497.00,"US","CO",1,
4498.00,"MX","US",1,
4507.00,"US","CN",1,
4508.00,"US","JP",1,
4510.00,"ET","US",1,
4511.00,"BR","US",1,
4514.00,"US","CH",1,
4515.00,"DE","US",1,
4518.00,"CA","US",1,
4518.00,"US","GB",1,
4521.00,"US","DO",1,
4522.00,"MX","US",1,
4524.00,"JP","US",1,
4528.00,"MX","US",1,
4530.00,"CA","US",1,
4530.00,"IT","US",1,
4531.00,"IE","US",1,
4532.00,"MX","US",1,
4538.00,"KR","US",1,
4538.00,"US","FR",1,
4538.00,"US","MX",1,
4547.00,"US","CA",1,
4559.00,"GB","US",1,
4561.00,"MX","US",1,
4561.00,"GY","US",1,
4564.00,"AW","US",1,
4574.00,"US","CR",1,
4575.00,"HK","US",1,
4577.00,"US","GD",1,
4579.00,"TC","US",1,
4580.00,"HK","US",1,
4581.00,"US","DO",1,
4585.00,"MX","US",1,
4590.00,"CH","US",1,
4590.00,"MX","US",1,
4591.00,"CR","US",1,
4597.00,"US","SV",1,
4597.00,"CA","US",1,
4602.00,"CR","US",1,
4602.00,"MX","US",1,
4605.00,"US","CR",1,
4606.00,"CA","US",1,
4610.00,"GB","US",1,
4611.00,"US","NZ",1,
4611.00,"US","CN",1,
4613.00,"US","GB",1,
4616.00,"DO","US",1,
4617.00,"MX","US",1,
4619.00,"US","PH",1,
4622.00,"DE","US",1,
4623.00,"US","MX",1,
4625.00,"GB","US",1,
4636.00,"US","DO",1,
4642.00,"US","PA",1,
4647.00,"IT","US",1,
4650.00,"US","CN",1,
4652.00,"DE","US",1,
4655.00,"CA","US",1,
4658.00,"US","JM",1,
4661.00,"US","RU",1,
4668.00,"US","CA",1,
4668.00,"HK","US",1,
4670.00,"US","JO",1,
4675.00,"US","DO",1,
4676.00,"US","GT",1,
4677.00,"US","PE",1,
4679.00,"US","MX",1,
4680.00,"EC","US",1,
4680.00,"US","DO",1,
4683.00,"US","SX",1,
4685.00,"GT","US",1,
4687.00,"US","GB",1,
4701.00,"SX","US",1,
4706.00,"US","CA",1,
4708.00,"CH","US",1,
4708.00,"US","GT",1,
4709.00,"US","MX",1,
4713.00,"BR","US",1,
4717.00,"US","KR",1,
4723.00,"US","MA",1,
4723.00,"MX","US",1,
4724.00,"CA","US",1,
4726.00,"US","ES",1,
4734.00,"US","PA",1,
4737.00,"US","BR",1,
4738.00,"MX","US",1,
4742.00,"GB","US",1,
4756.00,"CA","US",1,
4756.00,"US","NL",1,
4758.00,"US","JP",1,
4759.00,"JM","US",1,
4759.00,"US","JP",1,
4760.00,"US","NZ",1,
4763.00,"GB","US",1,
4765.00,"DO","US",1,
4766.00,"US","MX",1,
4772.00,"TC","US",1,
4776.00,"DO","US",1,
4778.00,"US","CA",1,
4780.00,"PA","US",1,
4785.00,"US","PL",1,
4787.00,"EC","US",1,
4788.00,"US","CA",1,
4788.00,"US","PH",1,
4790.00,"GT","US",1,
4790.00,"MX","US",1,
4791.00,"US","CU",1,
4792.00,"MX","US",1,
4794.00,"PA","US",1,
4796.00,"MX","US",1,
4801.00,"CO","US",1,
4801.00,"DO","US",1,
4807.00,"GH","US",1,
4808.00,"US","IT",1,
4810.00,"US","TW",1,
4812.00,"CO","US",1,
4812.00,"US","CO",1,
4812.00,"GB","US",1,
4814.00,"US","AU",1,
4818.00,"IT","US",1,
4823.00,"US","CA",1,
4823.00,"US","IS",1,
4827.00,"MX","US",1,
4833.00,"FR","US",1,
4833.00,"US","FR",1,
4834.00,"MX","US",1,
4841.00,"CO","US",1,
4844.00,"US","MX",1,
4845.00,"US","ES",1,
4845.00,"US","CL",1,
4847.00,"US","CR",1,
4851.00,"US","GB",1,
4851.00,"US","JP",1,
4853.00,"US","JP",1,
4858.00,"US","CA",1,
4859.00,"CA","US",1,
4862.00,"US","GB",1,
4863.00,"US","CA",1,
4871.00,"US","DE",1,
4879.00,"MX","US",1,
4880.00,"CA","US",1,
4880.00,"US","PT",1,
4881.00,"JM","US",1,
4886.00,"DE","US",1,
4889.00,"US","DE",1,
4892.00,"US","DE",1,
4901.00,"US","CR",1,
4906.00,"US","AT",1,
4907.00,"CA","US",1,
4907.00,"DE","US",1,
4907.00,"MX","US",1,
4912.00,"JP","US",1,
4912.00,"DK","US",1,
4913.00,"SV","US",1,
4914.00,"US","DO",1,
4914.00,"US","PE",1,
4923.00,"US","EC",1,
4928.00,"CO","US",1,
4929.00,"PE","US",1,
4929.00,"JP","US",1,
4932.00,"US","DE",1,
4933.00,"US","IT",1,
4935.00,"US","BR",1,
4938.00,"CA","US",1,
4939.00,"US","MX",1,
4940.00,"US","IT",1,
4946.00,"MX","US",1,
4948.00,"US","GR",1,
4949.00,"US","CA",1,
4952.00,"US","GB",1,
4955.00,"US","CA",1,
4959.00,"US","CA",1,
4964.00,"US","MX",1,
4971.00,"US","CU",1,
4973.00,"US","CA",1,
4974.00,"JP","US",1,
4977.00,"TC","US",1,
4979.00,"GB","US",1,
4981.00,"US","CN",1,
4981.00,"MX","US",1,
4983.00,"BE","US",1,
4984.00,"US","MX",1,
4987.00,"US","CO",1,
4989.00,"DE","US",1,
4989.00,"US","CA",1,
4995.00,"GR","US",1,
4998.00,"US","DE",1,
4998.00,"US","CN",1,
5002.00,"CA","US",1,
5008.00,"DE","US",1,
5010.00,"IT","US",1,
5012.00,"US","CO",1,
5015.00,"US","FR",1,
5017.00,"US","BZ",1,
5020.00,"US","MX",1,
5027.00,"PH","US",1,
5027.00,"US","LC",1,
5028.00,"US","GB",1,
5028.00,"US","TR",1,
5032.00,"US","JP",1,
5036.00,"US","MX",1,
5039.00,"MX","US",1,
5040.00,"IE","US",1,
5041.00,"US","FR",1,
5046.00,"FR","US",1,
5047.00,"MX","US",1,
5054.00,"DE","US",1,
5057.00,"US","SX",1,
5057.00,"US","GB",1,
5059.00,"US","CH",1,
5061.00,"BR","US",1,
5070.00,"MX","US",1,
5071.00,"CA","US",1,
5072.00,"CN","US",1,
5073.00,"CO","US",1,
5073.00,"US","GB",1,
5074.00,"PT","US",1,
5076.00,"JP","US",1,
5076.00,"US","MX",1,
5084.00,"US","MX",1,
5084.00,"US","DE",1,
5089.00,"US","MX",1,
5090.00,"US","IE",1,
5096.00,"CR","US",1,
5097.00,"US","CA",1,
5097.00,"DO","US",1,
5097.00,"DO","US",1,
5104.00,"CA","US",1,
5108.00,"US","MX",1,
5114.00,"US","DO",1,
5122.00,"NO","US",1,
5123.00,"US","MX",1,
5123.00,"CR","US",1,
5124.00,"IT","US",1,
5125.00,"US","NL",1,
5131.00,"US","DE",1,
5135.00,"US","UY",1,
5138.00,"CA","US",1,
5138.00,"US","MX",1,
5139.00,"CR","US",1,
5142.00,"US","CN",1,
5143.00,"US","CR",1,
5148.00,"US","CA",1,
5149.00,"US","CH",1,
5149.00,"US","MX",1,
5151.00,"MX","US",1,
5152.00,"US","DE",1,
5154.00,"US","CO",1,
5154.00,"US","HK",1,
5158.00,"US","CA",1,
5161.00,"US","KR",1,
5162.00,"US","CA",1,
5168.00,"US","SV",1,
5168.00,"JP","US",1,
5175.00,"US","IT",1,
5178.00,"JP","US",1,
5179.00,"US","BE",1,
5180.00,"US","CN",1,
5185.00,"IS","US",1,
5188.00,"US","JP",1,
5188.00,"JP","US",1,
5192.00,"US","MX",1,
5199.00,"US","DO",1,
5204.00,"US","JP",1,
5206.00,"US","AW",1,
5207.00,"EC","US",1,
5208.00,"CA","US",1,
5211.00,"AT","US",1,
5214.00,"US","MX",1,
5221.00,"CA","US",1,
5222.00,"US","MX",1,
5226.00,"DE","US",1,
5230.00,"US","IT",1,
5234.00,"DE","US",1,
5235.00,"US","CH",1,
5237.00,"US","CN",1,
5238.00,"MX","US",1,
5243.00,"IT","US",1,
5243.00,"GB","US",1,
5245.00,"DE","US",1,
5250.00,"US","JP",1,
5261.00,"GB","US",1,
5263.00,"US","GB",1,
5264.00,"US","CR",1,
5267.00,"US","DK",1,
5269.00,"IT","US",1,
5272.00,"US","CL",1,
5273.00,"US","MX",1,
5282.00,"JP","US",1,
5287.00,"US","CA",1,
5288.00,"US","IS",1,
5291.00,"MX","US",1,
5312.00,"CA","US",1,
5315.00,"US","DE",1,
5315.00,"GB","US",1,
5317.00,"US","MX",1,
5322.00,"MX","US",1,
5331.00,"MX","US",1,
5334.00,"US","GB",1,
5349.00,"FR","US",1,
5351.00,"DK","US",1,
5354.00,"MX","US",1,
5354.00,"FR","US",1,
5360.00,"US","TT",1,
5362.00,"US","NZ",1,
5368.00,"US","KR",1,
5377.00,"MX","US",1,
5380.00,"ES","US",1,
5385.00,"TT","US",1,
5387.00,"US","JP",1,
5393.00,"US","FR",1,
5399.00,"US","HN",1,
5399.00,"DK","US",1,
5405.00,"CA","US",1,
5408.00,"US","CN",1,
5413.00,"US","DE",1,
5417.00,"US","CO",1,
5419.00,"US","NL",1,
5421.00,"GB","US",1,
5422.00,"US","CA",1,
5424.00,"NL","US",1,
5424.00,"CO","US",1,
5428.00,"SV","US",1,
5428.00,"MX","US",1,
5432.00,"JP","US",1,
5433.00,"MX","US",1,
5440.00,"CH","US",1,
5443.00,"US","MX",1,
5451.00,"PE","US",1,
5453.00,"US","GB",1,
5461.00,"CO","US",1,
5464.00,"DO","US",1,
5464.00,"US","BR",1,
5464.00,"US","MX",1,
5465.00,"AU","US",1,
5471.00,"MX","US",1,
5479.00,"JP","US",1,
5479.00,"DO","US",1,
5479.00,"SX","US",1,
5484.00,"US","CH",1,
5485.00,"US","SE",1,
5488.00,"GB","US",1,
5488.00,"DE","US",1,
5490.00,"US","GB",1,
5494.00,"US","MX",1,
5495.00,"MX","US",1,
5497.00,"JP","US",1,
5498.00,"ES","US",1,
5498.00,"CR","US",1,
5501.00,"MX","US",1,
5510.00,"CO","US",1,
5517.00,"US","HT",1,
5518.00,"US","MX",1,
5522.00,"US","CN",1,
5524.00,"US","MX",1,
5526.00,"KR","US",1,
5530.00,"NL","US",1,
5532.00,"MX","US",1,
5536.00,"US","MX",1,
5539.00,"JP","US",1,
5544.00,"CA","US",1,
5545.00,"US","JP",1,
5547.00,"MX","US",1,
5551.00,"KE","US",1,
5551.00,"US","GB",1,
5552.00,"US","JP",1,
5566.00,"GB","US",1,
5566.00,"US","FR",1,
5566.00,"US","MX",1,
5566.00,"US","ES",1,
5567.00,"HT","US",1,
5568.00,"US","JP",1,
5573.00,"CA","US",1,
5578.00,"MX","US",1,
5578.00,"HN","US",1,
5578.00,"CN","US",1,
5584.00,"CO","US",1,
5584.00,"US","CH",1,
5587.00,"DO","US",1,
5588.00,"FR","US",1,
5598.00,"MX","US",1,
5603.00,"US","PT",1,
5606.00,"CA","US",1,
5606.00,"AW","US",1,
5608.00,"US","PE",1,
5615.00,"US","MX",1,
5619.00,"BZ","US",1,
5629.00,"MX","US",1,
5630.00,"DO","US",1,
5634.00,"US","GB",1,
5640.00,"PF","US",1,
5642.00,"CL","US",1,
5644.00,"US","JP",1,
5645.00,"SE","US",1,
5654.00,"US","PL",1,
5656.00,"US","PH",1,
5657.00,"CN","US",1,
5663.00,"IS","US",1,
5663.00,"HT","US",1,
5665.00,"PL","US",1,
5666.00,"CA","US",1,
5669.00,"CA","US",1,
5673.00,"MX","US",1,
5679.00,"US","ES",1,
5720.00,"CH","US",1,
5723.00,"US","JP",1,
5730.00,"US","MX",1,
5733.00,"US","MX",1,
5735.00,"US","JP",1,
5738.00,"NL","US",1,
5742.00,"ZA","US",1,
5743.00,"DO","US",1,
5745.00,"US","JP",1,
5747.00,"US","CN",1,
5748.00,"CA","US",1,
5755.00,"MX","US",1,
5756.00,"US","IE",1,
5756.00,"AU","US",1,
5762.00,"US","NL",1,
5775.00,"US","PE",1,
5776.00,"US","CA",1,
5777.00,"US","CA",1,
5784.00,"US","MX",1,
5786.00,"US","JP",1,
5789.00,"US","BZ",1,
5804.00,"US","CN",1,
5812.00,"PT","US",1,
5817.00,"CA","US",1,
5822.00,"US","DE",1,
5826.00,"US","DE",1,
5829.00,"US","BR",1,
5829.00,"HK","US",1,
5830.00,"US","PF",1,
5832.00,"MX","US",1,
5841.00,"US","BR",1,
5850.00,"US","AE",1,
5865.00,"CA","US",1,
5867.00,"US","CR",1,
5867.00,"MX","US",1,
5870.00,"CA","US",1,
5873.00,"BR","US",1,
5874.00,"KR","US",1,
5875.00,"CN","US",1,
5875.00,"US","MX",1,
5876.00,"MX","US",1,
5876.00,"US","KY",1,
5883.00,"CR","US",1,
5884.00,"US","MX",1,
5895.00,"MX","US",1,
5897.00,"US","AR",1,
5897.00,"US","AW",1,
5902.00,"US","KR",1,
5902.00,"NL","US",1,
5903.00,"US","KR",1,
5905.00,"NL","US",1,
5905.00,"US","CA",1,
5907.00,"US","CN",1,
5914.00,"US","MX",1,
5915.00,"PH","US",1,
5917.00,"US","CA",1,
5918.00,"US","MX",1,
5919.00,"CN","US",1,
5919.00,"US","FI",1,
5921.00,"TR","US",1,
5925.00,"CA","US",1,
5925.00,"US","AW",1,
5929.00,"US","CL",1,
5929.00,"GB","US",1,
5932.00,"US","CN",1,
5935.00,"US","GB",1,
5940.00,"US","CA",1,
5941.00,"DE","US",1,
5945.00,"GB","US",1,
5946.00,"US","MX",1,
5961.00,"US","DO",1,
5969.00,"UY","US",1,
5970.00,"US","DO",1,
5987.00,"US","MX",1,
5990.00,"US","MX",1,
5998.00,"AW","US",1,
6000.00,"US","NI",1,
6003.00,"PE","US",1,
6003.00,"US","CL",1,
6005.00,"US","AT",1,
6006.00,"MX","US",1,
6006.00,"US","JP",1,
6016.00,"DE","US",1,
6016.00,"US","CO",1,
6018.00,"CH","US",1,
6024.00,"US","PE",1,
6029.00,"US","IT",1,
6031.00,"CA","US",1,
6032.00,"CA","US",1,
6033.00,"US","AR",1,
6036.00,"US","BR",1,
6041.00,"US","CA",1,
6042.00,"US","CN",1,
6048.00,"PH","US",1,
6050.00,"CA","US",1,
6050.00,"US","JP",1,
6053.00,"MX","US",1,
6054.00,"US","FR",1,
6054.00,"US","MX",1,
6056.00,"ES","US",1,
6078.00,"AU","US",1,
6078.00,"GB","US",1,
6081.00,"DO","US",1,
6087.00,"US","CU",1,
6087.00,"JM","US",1,
6090.00,"US","EC",1,
6090.00,"CN","US",1,
6090.00,"UA","US",1,
6091.00,"AU","US",1,
6093.00,"US","CA",1,
6097.00,"EC","US",1,
6099.00,"US","JP",1,
6100.00,"GB","US",1,
6107.00,"MX","US",1,
6110.00,"MX","US",1,
6112.00,"US","PT",1,
6116.00,"US","CA",1,
6119.00,"US","DE",1,
6125.00,"US","CO",1,
6126.00,"DE","US",1,
6133.00,"US","CO",1,
6134.00,"US","PE",1,
6135.00,"US","JP",1,
6139.00,"HN","US",1,
6151.00,"US","CN",1,
6151.00,"US","HN",1,
6166.00,"CA","US",1,
6168.00,"AU","US",1,
6175.00,"US","HT",1,
6184.00,"US","JP",1,
6192.00,"US","JP",1,
6192.00,"US","TR",1,
6194.00,"US","ZA",1,
6197.00,"BR","US",1,
6198.00,"US","CN",1,
6201.00,"JP","US",1,
6206.00,"TW","US",1,
6215.00,"US","JP",1,
6224.00,"US","GB",1,
6229.00,"US","JP",1,
6231.00,"US","MX",1,
6233.00,"CA","US",1,
6233.00,"JP","US",1,
6239.00,"MX","US",1,
6241.00,"US","CA",1,
6254.00,"GB","US",1,
6261.00,"US","CA",1,
6262.00,"KY","US",1,
6265.00,"US","CA",1,
6271.00,"US","NL",1,
6273.00,"US","TW",1,
6275.00,"US","CN",1,
6278.00,"CN","US",1,
6278.00,"US","GB",1,
6281.00,"US","IT",1,
6282.00,"MX","US",1,
6283.00,"US","PA",1,
6285.00,"US","JP",1,
6292.00,"JP","US",1,
6293.00,"US","TW",1,
6293.00,"CA","US",1,
6300.00,"US","MX",1,
6301.00,"US","DE",1,
6306.00,"US","CN",1,
6307.00,"CU","US",1,
6307.00,"US","NL",1,
6309.00,"US","DE",1,
6314.00,"US","GB",1,
6316.00,"AW","US",1,
6330.00,"US","GT",1,
6332.00,"US","MX",1,
6335.00,"AU","US",1,
6337.00,"CA","US",1,
6340.00,"CO","US",1,
6349.00,"JP","US",1,
6358.00,"US","CA",1,
6372.00,"US","MX",1,
6374.00,"US","DE",1,
6376.00,"US","KN",1,
6377.00,"LC","US",1,
6378.00,"MX","US",1,
6380.00,"CN","US",1,
6386.00,"US","IL",1,
6387.00,"US","RU",1,
6394.00,"US","ES",1,
6395.00,"US","JP",1,
6396.00,"KR","US",1,
6397.00,"GB","US",1,
6400.00,"MX","US",1,
6402.00,"US","GB",1,
6414.00,"CA","US",1,
6415.00,"US","MX",1,
6416.00,"CA","US",1,
6418.00,"MX","US",1,
6419.00,"FR","US",1,
6426.00,"US","AU",1,
6430.00,"US","MX",1,
6444.00,"US","DE",1,
6444.00,"AE","US",1,
6450.00,"DE","US",1,
6467.00,"MX","US",1,
6474.00,"DE","US",1,
6479.00,"US","EC",1,
6480.00,"JP","US",1,
6483.00,"US","CA",1,
6490.00,"US","DO",1,
6491.00,"JP","US",1,
6492.00,"US","CA",1,
6499.00,"PE","US",1,
6501.00,"AT","US",1,
6501.00,"US","FR",1,
6501.00,"JP","US",1,
6508.00,"US","AE",1,
6519.00,"IT","US",1,
6528.00,"US","CA",1,
6535.00,"US","NL",1,
6540.00,"JP","US",1,
6546.00,"CU","US",1,
6548.00,"BR","US",1,
6553.00,"ES","US",1,
6553.00,"JO","US",1,
6558.00,"US","JP",1,
6559.00,"US","MX",1,
6559.00,"ZA","US",1,
6561.00,"PL","US",1,
6564.00,"JP","US",1,
6567.00,"US","AR",1,
6571.00,"US","KY",1,
6575.00,"JP","US",1,
6575.00,"US","DE",1,
6577.00,"CL","US",1,
6577.00,"CO","US",1,
6583.00,"US","AU",1,
6589.00,"US","CA",1,
6591.00,"DE","US",1,
6596.00,"US","DE",1,
6622.00,"KR","US",1,
6622.00,"AE","US",1,
6630.00,"RU","US",1,
6630.00,"US","FR",1,
6635.00,"FJ","US",1,
6637.00,"MX","US",1,
6645.00,"US","JP",1,
6647.00,"BE","US",1,
6650.00,"US","IE",1,
6653.00,"US","JM",1,
6653.00,"JP","US",1,
6657.00,"GT","US",1,
6660.00,"GB","US",1,
6672.00,"DE","US",1,
6674.00,"IE","US",1,
6678.00,"PE","US",1,
6682.00,"US","JP",1,
6684.00,"US","DE",1,
6685.00,"CA","US",1,
6694.00,"US","GB",1,
6699.00,"IT","US",1,
6704.00,"MX","US",1,
6706.00,"JP","US",1,
6707.00,"JP","US",1,
6715.00,"KN","US",1,
6717.00,"DO","US",1,
6726.00,"US","KR",1,
6741.00,"US","GB",1,
6744.00,"US","AU",1,
6746.00,"US","BS",1,
6746.00,"MX","US",1,
6747.00,"US","BR",1,
6748.00,"US","MX",1,
6748.00,"US","AR",1,
6764.00,"US","BS",1,
6768.00,"US","PE",1,
6774.00,"US","DO",1,
6777.00,"MX","US",1,
6778.00,"US","JP",1,
6780.00,"JP","US",1,
6785.00,"FI","US",1,
6791.00,"US","CA",1,
6792.00,"NL","US",1,
6794.00,"IE","US",1,
6797.00,"CA","US",1,
6803.00,"DE","US",1,
6810.00,"CL","US",1,
6815.00,"CA","US",1,
6829.00,"DE","US",1,
6830.00,"JP","US",1,
6842.00,"NI","US",1,
6843.00,"DE","US",1,
6848.00,"CA","US",1,
6850.00,"US","JP",1,
6852.00,"JP","US",1,
6859.00,"PA","US",1,
6864.00,"US","HK",1,
6867.00,"AR","US",1,
6872.00,"GB","US",1,
6884.00,"US","FR",1,
6890.00,"US","MX",1,
6891.00,"US","CA",1,
6898.00,"CA","US",1,
